lane,initial_word,initial_q,jitter,j,k,north,axis,kinematic,blend_known,dr,dp,alpha,interval,profile,axis_known,frame_known,increment_known
3353,4113035927,0,1810838286,1,0,1,0,0,1,-2.25,-0.625,0.75,0.125,1,1,1,1
3354,3111859653,0,2087379099,0,1,0,1,0,1,-1,-1.125,-0.5,0.125,0,1,1,1
3355,1773621190,0,3389116141,1,1,1,1,0,1,-3.75,-2,-1.875,0.125,1,1,1,1
3356,1131690118,1,1711574624,0,0,0,0,1,1,0.5,0.25,-1.375,0.125,0,1,1,1
3357,1632436525,1,2293322154,1,0,1,0,1,1,2,3.75,0.25,0.125,1,1,1,1
3358,1052169831,1,276353502,0,1,0,1,1,1,1.5,2.125,-0.875,0.125,0,1,1,1
3359,2768397547,1,937195944,1,1,1,1,1,1,-2.375,1.375,-0.75,0.125,1,1,1,1
3360,3762529054,0,942451012,0,0,0,0,0,1,1.125,1.25,-0.5,0.125,0,1,1,1
3361,2614212853,0,2665480353,1,0,1,0,0,1,2.25,-0.5,1.125,0.125,1,1,1,1
3362,3066286677,0,2998210203,0,1,0,1,0,1,0.375,1.625,0.625,0.125,0,1,1,1
3363,4119479069,0,3069098368,1,1,1,1,0,1,1.375,-1.75,-1.25,0.125,1,1,1,1
3364,1533669176,1,2685523061,0,0,0,0,1,1,0,0,-1.5,0.125,0,1,1,1
3365,4057531873,1,1897381938,1,0,1,0,1,1,0,1,-1,0.125,1,1,1,1
3366,1260052631,1,3102437331,0,1,0,1,1,1,-1,0,-1.625,0.125,0,1,1,1
3367,171034040,1,1202335166,1,1,1,1,1,1,2.5,-1.25,1.5,0.125,1,1,1,1
3368,1254736270,0,383153569,0,0,0,0,0,1,-3,-3.375,0.375,0.125,0,1,1,1
3369,1866416475,0,119655808,1,0,1,0,0,1,-0.25,2,-1.25,0.125,1,1,1,1
3370,4197191347,0,649436311,0,1,0,1,0,1,-0.875,1.75,-0.125,0.125,0,1,1,1
3371,1003655561,0,480522473,1,1,1,1,0,1,-3.625,3,-1.25,0.125,1,1,1,1
3372,3564966216,1,4150976902,0,0,0,0,1,1,2.375,1.625,0.375,0.125,0,1,1,1
3373,2159711728,1,3736630879,1,0,1,0,1,1,3.25,0.25,1.125,0.125,1,1,1,1
3374,2550105828,1,2142191018,0,1,0,1,1,1,-3.625,0.875,-0.25,0.125,0,1,1,1
3375,1144998907,1,583492604,1,1,1,1,1,1,-2.375,2.875,1.75,0.125,1,1,1,1
3376,3800661373,0,2204413133,0,0,0,0,0,1,1.5,3.375,1.5,0.125,0,1,1,1
3377,2189109774,0,2420231123,1,0,1,0,0,1,-0.625,0.125,0,0.125,1,1,1,1
3378,3569663403,0,1867116848,0,1,0,1,0,1,1.125,-2.25,1.375,0.125,0,1,1,1
3379,2178462163,0,1147421968,1,1,1,1,0,0,1.25,-0.5,0.875,0.125,1,1,1,1
3380,3607670898,1,2929991002,0,0,0,0,1,1,3.625,-3.625,-1.125,0.125,0,1,1,1
3381,2348070872,1,1022915689,1,0,1,0,1,1,-3.375,2.5,1.75,0.125,1,1,1,1
3382,2493642997,1,1852598645,0,1,0,1,1,1,-0.125,-0.25,0.75,0.125,0,1,1,1
3383,1993168085,1,850908745,1,1,1,1,1,1,1,3.25,0.5,0.125,1,1,1,1
3384,400312928,0,859777775,0,0,0,0,0,1,2.125,2.5,0.5,0.125,0,1,1,1
3385,3883484927,0,107812649,1,0,1,0,0,1,2.375,-0.125,-0.25,0.125,1,1,1,1
3386,2012986964,0,4279107099,0,1,0,1,0,1,-1.25,-2.375,0.75,0.125,0,1,1,1
3387,3987105334,0,2048970319,1,1,1,1,0,1,-2.5,1.125,0.375,0.125,1,1,1,1
3388,3518722939,1,1586802419,0,0,0,0,1,1,-0.375,1.125,0.625,0.125,0,1,1,1
3389,151196993,1,861382578,1,0,1,0,1,1,3.25,-2.75,1,0.125,1,1,1,1
3390,2536180238,1,4244434583,0,1,0,1,1,1,3,2.75,-1.25,0.125,0,1,1,1
3391,382633314,1,2956548615,1,1,1,1,1,1,2,3.25,-0.75,0.125,1,1,1,1
3392,2238092874,0,1261276700,0,0,0,0,0,1,0.5,0.25,-1.625,0.125,0,1,1,1
3393,3983674385,0,489348560,1,0,1,0,0,1,0,0,-1.125,0.125,1,1,1,1
3394,2600488074,0,2742386488,0,1,0,1,0,1,0,1,0.625,0.125,0,1,1,1
3395,1376749850,0,3896532225,1,1,1,1,0,1,-1,0,-1.75,0.125,1,1,1,1
3396,212806991,1,1116867668,0,0,0,0,1,1,-3.25,-1,-1.5,0.125,0,1,1,1
3397,4164229388,1,3120434864,1,0,1,0,1,1,2.125,-1.5,-0.875,0.125,1,1,1,1
3398,1604991265,1,3960739014,0,1,0,1,1,1,2.75,-0.875,1.625,0.125,0,1,1,1
3399,4236597355,1,3610500596,1,1,1,1,1,1,0,0.625,-0.75,0.125,1,0,1,1
3400,1074966301,0,3384160174,0,0,0,0,0,1,-3.625,-3.125,0.75,0.125,0,1,0,1
3401,719246787,0,1813882597,1,0,1,0,0,1,1.625,1.25,1,0.125,1,1,1,0
3402,3261196239,0,2766988390,0,1,0,1,0,1,3.25,-3.25,-1.375,0,0,1,1,1
3403,900024979,0,1512943267,1,1,1,1,0,1,2.75,-2.5,0.875,0.125,1,1,1,1
3404,3297045619,1,2439459311,0,0,0,0,1,1,2.75,-3.375,0.375,0.125,0,1,1,1
3405,211442986,1,596084294,1,0,1,0,1,1,-2.75,-1.25,-0.875,0.125,1,1,1,1
3406,79937433,1,2166945227,0,1,0,1,1,1,-1.875,0.625,1,0.125,0,1,1,1
3407,4046574794,1,2909298874,1,1,1,1,1,1,3.75,0.125,0,0.125,1,1,1,1
3408,174722135,0,2484731492,0,0,0,0,0,1,3,-3.625,1.125,0.125,0,1,1,1
3409,3363966436,0,641555364,1,0,1,0,0,1,-3.5,0,1.625,0.125,1,1,1,1
3410,1842375487,0,1219619592,0,1,0,1,0,0,-0.125,-3.5,-1.25,0.125,0,1,1,1
3411,713116584,0,586974074,1,1,1,1,0,1,-1,-2.125,-1.75,0.125,1,1,1,1
3412,3442096010,1,603018670,0,0,0,0,1,1,1,-3.625,-0.5,0.125,0,1,1,1
3413,3738653519,1,1835676941,1,0,1,0,1,1,0,-1.375,0.625,0.125,1,1,1,1
3414,515905858,1,1563906164,0,1,0,1,1,1,0.125,2.125,1.625,0.125,0,1,1,1
3415,3419932460,1,1910370534,1,1,1,1,1,1,1.5,-1.5,-0.875,0.125,1,1,1,1
3416,56903754,0,1337597705,0,0,0,0,0,1,-0.75,-1.75,-0.25,0.125,0,1,1,1
3417,3375335398,0,2936788533,1,0,1,0,0,1,-1,1.875,-0.75,0.125,1,1,1,1
3418,710873801,0,778321280,0,1,0,1,0,1,3.25,0.25,0,0.125,0,1,1,1
3419,1551012204,0,2515060490,1,1,1,1,0,1,0.25,0.5,0.625,0.125,1,1,1,1
3420,3622049460,1,725825781,0,0,0,0,1,1,0.125,-3.5,-1.625,0.125,0,1,1,1
3421,3701173601,1,3552848537,1,0,1,0,1,1,1.5,2.5,0.5,0.125,1,1,1,1
3422,3551377980,1,2208702737,0,1,0,1,1,1,0,0,1.5,0.125,0,1,1,1
3423,988669900,1,2488391677,1,1,1,1,1,1,0,1,1.375,0.125,1,1,1,1
3424,2404687727,0,1870031808,0,0,0,0,0,1,-1,0,-0.25,0.125,0,1,1,1
3425,2047967239,0,3553506951,1,0,1,0,0,1,0.625,3.75,-0.625,0.125,1,1,1,1
3426,3840797546,0,3901548436,0,1,0,1,0,1,0.5,-2,1.625,0.125,0,1,1,1
3427,2141032291,0,3190979155,1,1,1,1,0,1,2.75,0.125,1.25,0.125,1,1,1,1
3428,3502891478,1,4285947880,0,0,0,0,1,1,0.875,1,0.375,0.125,0,1,1,1
3429,1981878040,1,1783709671,1,0,1,0,1,1,0,-1.75,-0.875,0.125,1,1,1,1
3430,3507420981,1,865510042,0,1,0,1,1,1,-2.75,3.75,-0.875,0.125,0,1,1,1
3431,921820849,1,47324821,1,1,1,1,1,1,-3.25,2.875,-1,0.125,1,1,1,1
3432,1615622156,0,1158120054,0,0,0,0,0,1,-1.5,-2.625,1.875,0.125,0,1,1,1
3433,892673360,0,665028296,1,0,1,0,0,1,-1.625,3.5,-0.125,0.125,1,1,1,1
3434,543509285,0,3200983529,0,1,0,1,0,1,0,0,1.25,0.125,0,1,1,1
3435,3441410467,0,858192167,1,1,1,1,0,1,3.125,0.125,-1.375,0.125,1,1,1,1
3436,2435525370,1,2917420097,0,0,0,0,1,1,1.125,-3.5,1.25,0.125,0,1,1,1
3437,2841053191,1,3653952991,1,0,1,0,1,1,-1.75,2.5,-1.25,0.125,1,1,1,1
3438,3900019732,1,3716714479,0,1,0,1,1,1,2.625,3.75,1.75,0.125,0,1,1,1
3439,2879783202,1,1272367573,1,1,1,1,1,1,-3.625,2.25,-1.625,0.125,1,1,1,1
3440,1130941405,0,2841757202,0,0,0,0,0,1,3.25,0,1,0.125,0,1,1,1
3441,2727162976,0,1688045510,1,0,1,0,0,0,-1.5,-0.25,-0.5,0.125,1,1,1,1
3442,4285034629,0,3554625675,0,1,0,1,0,1,0.125,-1.375,-0.375,0.125,0,1,1,1
3443,2215016073,0,285960187,1,1,1,1,0,1,2.5,2.75,1.5,0.125,1,1,1,1
3444,4107067543,1,806397990,0,0,0,0,1,1,-3.875,-0.125,0.375,0.125,0,1,1,1
3445,3770586924,1,3736618701,1,0,1,0,1,1,-0.625,2.5,0.25,0.125,1,1,1,1
3446,735560060,1,1874042103,0,1,0,1,1,1,0.125,-3.5,-0.375,0.125,0,1,1,1
3447,316934969,1,225889454,1,1,1,1,1,1,-0.5,0.75,0.5,0.125,1,1,1,1
3448,1661833357,0,1927095896,0,0,0,0,0,1,-2,-3.875,-0.625,0.125,0,1,1,1
3449,3199801211,0,2921461924,1,0,1,0,0,1,-0.375,-3.625,-0.625,0.125,1,1,1,1
3450,3804827290,0,2133576901,0,1,0,1,0,1,2.125,3.875,0.75,0.125,0,1,1,1
3451,4025560994,0,1474702216,1,1,1,1,0,1,0,0,0.75,0.125,1,1,1,1
3452,722011259,1,1506093333,0,0,0,0,1,1,0,1,-1.25,0.125,0,1,1,1
3453,3306564370,1,3585983236,1,0,1,0,1,1,-1,0,1.125,0.125,1,1,1,1
3454,694745201,1,2154652643,0,1,0,1,1,1,-0.375,-0.5,0.875,0.125,0,1,1,1
3455,3432868504,1,2346180101,1,1,1,1,1,1,1.375,3.125,-1.875,0.125,1,1,1,1
3456,2792833279,0,3047019305,0,0,0,0,0,1,-1.375,-3,1,0.125,0,1,1,1
3457,3642542304,0,3362158920,1,0,1,0,0,1,2.375,2.875,-0.375,0.125,1,1,1,1
3458,2380530324,0,1874622631,0,1,0,1,0,1,-1,2.75,-1.5,0.125,0,1,1,1
3459,2095789497,0,3472995508,1,1,1,1,0,1,1.25,0.75,-1.75,0.125,1,1,1,1
3460,795844475,1,3040454269,0,0,0,0,1,1,-3,0.75,-0.25,0.125,0,1,1,1
3461,543969357,1,3794052339,1,0,1,0,1,1,0,1.5,1.125,0.125,1,1,1,1
3462,1109347625,1,2707825537,0,1,0,1,1,1,-2.875,-3.625,-1.75,0.125,0,1,1,1
3463,2462665405,1,534304163,1,1,1,1,1,1,-0.625,-1,-1.125,0.125,1,1,1,1
3464,1070643831,0,1121683931,0,0,0,0,0,1,-2.75,2,-1.125,0.125,0,1,1,1
3465,1210745618,0,312539927,1,0,1,0,0,1,1.375,2.75,-1,0.125,1,1,1,1
3466,187268796,0,2751916793,0,1,0,1,0,1,-0.875,-1.375,1.25,0.125,0,1,1,1
3467,4220425451,0,1496676689,1,1,1,1,0,1,-2.875,1.5,1.125,0.125,1,1,1,1
3468,4091901059,1,1167442336,0,0,0,0,1,1,2.875,-2.5,-1.625,0.125,0,1,1,1
3469,3206095109,1,595623148,1,0,1,0,1,1,-0.5,-3.375,0.125,0.125,1,1,1,1
3470,3227395631,1,99802077,0,1,0,1,1,1,-1,0.75,-0.375,0.125,0,1,1,1
3471,3868893863,1,2824870895,1,1,1,1,1,1,-1,-0.625,0.75,0.125,1,1,1,1
3472,3048733623,0,82732056,0,0,0,0,0,0,0.125,-1.75,0.875,0.125,0,1,1,1
3473,2164369887,0,289119506,1,0,1,0,0,1,-3.625,2.125,-0.625,0.125,1,1,1,1
3474,20977333,0,2647335868,0,1,0,1,0,1,-2.5,-1.5,-0.875,0.125,0,1,1,1
3475,2480390522,0,3176826665,1,1,1,1,0,1,-1.375,-3.125,1.25,0.125,1,1,1,1
3476,1465876913,1,3752547414,0,0,0,0,1,1,2.125,-0.125,1.125,0.125,0,1,1,1
3477,1223697081,1,2090062262,1,0,1,0,1,1,3.75,-2.875,-0.625,0.125,1,1,1,1
3478,813819953,1,4141951650,0,1,0,1,1,1,-0.625,3.125,0.125,0.125,0,1,1,1
3479,1455388856,1,2814980387,1,1,1,1,1,1,3.75,2.875,0.375,0.125,1,1,1,1
3480,3827955132,0,3201424145,0,0,0,0,0,1,0,0,-0.75,0.125,0,1,1,1
3481,1722285958,0,1981323524,1,0,1,0,0,1,0,1,0.875,0.125,1,1,1,1
3482,968634277,0,4019676971,0,1,0,1,0,1,-1,0,-1.625,0.125,0,1,1,1
3483,2943937637,0,3787367780,1,1,1,1,0,1,1.125,3.875,0,0.125,1,1,1,1
3484,151042040,1,3930218511,0,0,0,0,1,1,2.375,3.375,0.5,0.125,0,1,1,1
3485,2327414830,1,1122883016,1,0,1,0,1,1,-1.75,0.5,1.625,0.125,1,1,1,1
3486,3978184334,1,2224721397,0,1,0,1,1,1,-0.25,1.875,-1.375,0.125,0,1,1,1
3487,3256447792,1,42448257,1,1,1,1,1,1,-2.375,-0.25,0.875,0.125,1,1,1,1
3488,2331354080,0,1850371906,0,0,0,0,0,1,-3.375,2.75,-0.5,0.125,0,1,1,1
3489,1862039277,0,1595676840,1,0,1,0,0,1,-3.125,0.5,-0.375,0.125,1,1,1,1
3490,361652166,0,3683960932,0,1,0,1,0,1,1.875,1.875,1.375,0.125,0,1,1,1
3491,1846481271,0,1208874521,1,1,1,1,0,1,-1.75,1.5,-1.125,0.125,1,1,1,1
3492,1890327659,1,3402325886,0,0,0,0,1,1,-3.25,-3.625,-1.125,0.125,0,1,1,1
3493,170176114,1,3085124716,1,0,1,0,1,1,0.75,2.125,1.375,0.125,1,1,1,1
3494,731589643,1,2346160310,0,1,0,1,1,1,-3.75,0.5,0.375,0.125,0,1,1,1
3495,483009608,1,1328795126,1,1,1,1,1,1,-3.875,-2.375,-1.75,0.125,1,1,1,1
3496,3381989624,0,2980564116,0,0,0,0,0,1,-1.125,-0.375,0.75,0.125,0,0,1,1
3497,2453950078,0,596113905,1,0,1,0,0,1,-3.75,3,1.75,0.125,1,1,0,1
3498,2683673378,0,2873804148,0,1,0,1,0,1,-2.375,-3.625,-1.5,0.125,0,1,1,0
3499,1739774232,0,2309421323,1,1,1,1,0,1,3.875,2.25,0.75,0,1,1,1,1
3500,3084438618,1,3265399796,0,0,0,0,1,1,3.875,-0.625,0.75,0.125,0,1,1,1
3501,1743191001,1,1179535297,1,0,1,0,1,1,3,-2.125,0.375,0.125,1,1,1,1
3502,2227968191,1,3304191333,0,1,0,1,1,1,2.625,0.125,1,0.125,0,1,1,1
3503,2463609709,1,289035490,1,1,1,1,1,0,1.75,-3,-1.625,0.125,1,1,1,1
3504,4288366215,0,607510512,0,0,0,0,0,1,0.25,2.5,-0.25,0.125,0,1,1,1
3505,2477091432,0,2994946537,1,0,1,0,0,1,0.75,3.5,0.125,0.125,1,1,1,1
3506,3374269743,0,725268167,0,1,0,1,0,1,-3.125,0.625,-1.25,0.125,0,1,1,1
3507,513440457,0,541576715,1,1,1,1,0,1,-1,-1.25,0.125,0.125,1,1,1,1
3508,3339514803,1,963470815,0,0,0,0,1,1,1.875,1.125,1.75,0.125,0,1,1,1
3509,1106435969,1,1866503786,1,0,1,0,1,1,0,0,0.5,0.125,1,1,1,1
3510,4096651825,1,1765423087,0,1,0,1,1,1,0,1,-0.5,0.125,0,1,1,1
3511,60426216,1,4121075162,1,1,1,1,1,1,-1,0,0.5,0.125,1,1,1,1
3512,1654904416,0,3537811344,0,0,0,0,0,1,-3,-2.25,-0.625,0.125,0,1,1,1
3513,60216466,0,16034847,1,0,1,0,0,1,-2,0.5,0.75,0.125,1,1,1,1
3514,1102424620,0,1382436649,0,1,0,1,0,1,-1.625,-3.625,-1.375,0.125,0,1,1,1
3515,343680214,0,2558339360,1,1,1,1,0,1,-3,0.75,-1,0.125,1,1,1,1
3516,3984043762,1,3406281951,0,0,0,0,1,1,-1.375,-1.75,-1.5,0.125,0,1,1,1
3517,3553259829,1,1825231363,1,0,1,0,1,1,3,-3,-1.625,0.125,1,1,1,1
3518,2425961404,1,2947409551,0,1,0,1,1,1,-1.5,2.375,1.75,0.125,0,1,1,1
3519,2345050989,1,2815439205,1,1,1,1,1,1,2.5,3.75,-1.5,0.125,1,1,1,1
3520,4288089199,0,1732468338,0,0,0,0,0,1,-2.5,2.125,0.5,0.125,0,1,1,1
3521,1468871927,0,3413826589,1,0,1,0,0,1,-1.25,0.375,0,0.125,1,1,1,1
3522,1152228721,0,3515395806,0,1,0,1,0,1,-3.25,-1.375,-0.125,0.125,0,1,1,1
3523,1019954740,0,533444949,1,1,1,1,0,1,-1.5,-1.625,-0.375,0.125,1,1,1,1
3524,2326059784,1,1958030006,0,0,0,0,1,1,-1.625,3,-0.875,0.125,0,1,1,1
3525,1068989368,1,362791296,1,0,1,0,1,1,-2,-1.375,1.875,0.125,1,1,1,1
3526,4018908378,1,1536745398,0,1,0,1,1,1,-1,-2.75,-1.625,0.125,0,1,1,1
3527,120571842,1,338640316,1,1,1,1,1,1,-1.75,-1.125,-1.875,0.125,1,1,1,1
3528,1989826741,0,2531968242,0,0,0,0,0,1,-3.5,0.5,-1.25,0.125,0,1,1,1
3529,4083961740,0,942501496,1,0,1,0,0,1,-3.5,-2.125,-1.75,0.125,1,1,1,1
3530,4006369068,0,2612271449,0,1,0,1,0,1,-2.625,2.125,1.625,0.125,0,1,1,1
3531,151264776,0,3955329876,1,1,1,1,0,1,2.125,0.125,-0.25,0.125,1,1,1,1
3532,1130313231,1,1793913357,0,0,0,0,1,1,2.625,1.375,1,0.125,0,1,1,1
3533,1326413665,1,629226914,1,0,1,0,1,1,3.625,-2,-1.125,0.125,1,1,1,1
3534,950353426,1,2918618924,0,1,0,1,1,0,-1,3.125,1.5,0.125,0,1,1,1
3535,3139063972,1,251081746,1,1,1,1,1,1,3.5,-3.75,-1.375,0.125,1,1,1,1
3536,951563342,0,4145543763,0,0,0,0,0,1,3.5,0.75,1.5,0.125,0,1,1,1
3537,1622240916,0,2697986675,1,0,1,0,0,1,0.125,1.75,-1.875,0.125,1,1,1,1
3538,797037599,0,937928191,0,1,0,1,0,1,0,0,-1.625,0.125,0,1,1,1
3539,3482854742,0,123998851,1,1,1,1,0,1,0,1,0.125,0.125,1,1,1,1
3540,2574628136,1,3823881263,0,0,0,0,1,1,-1,0,-1.75,0.125,0,1,1,1
3541,2044178820,1,558595550,1,0,1,0,1,1,-2.125,1.25,-1.125,0.125,1,1,1,1
3542,1653844194,1,1885714547,0,1,0,1,1,1,1.5,-0.5,-1,0.125,0,1,1,1
3543,1234155589,1,4017064276,1,1,1,1,1,1,-2.375,-0.875,1.75,0.125,1,1,1,1
3544,3426315062,0,2685401337,0,0,0,0,0,1,-3.875,-1.125,1.5,0.125,0,1,1,1
3545,3708793018,0,2533945434,1,0,1,0,0,1,0.75,-0.25,0.625,0.125,1,1,1,1
3546,2732066828,0,4046210917,0,1,0,1,0,1,-0.25,-3,1.125,0.125,0,1,1,1
3547,4053838877,0,584585362,1,1,1,1,0,1,3.5,-3.625,-0.875,0.125,1,1,1,1
3548,1287913183,1,4009276132,0,0,0,0,1,1,2.375,-1,0.25,0.125,0,1,1,1
3549,3055315247,1,2169677190,1,0,1,0,1,1,3.625,-3.25,-1.75,0.125,1,1,1,1
3550,1395311680,1,3221021047,0,1,0,1,1,1,-3,0.125,0.75,0.125,0,1,1,1
3551,1614743189,1,3180262567,1,1,1,1,1,1,-0.125,-2.5,-1,0.125,1,1,1,1
3552,2727665080,0,3630241750,0,0,0,0,0,1,-3.75,2.875,1,0.125,0,1,1,1
3553,3082530665,0,2833525255,1,0,1,0,0,1,-1.625,0,0.625,0.125,1,1,1,1
3554,2357625279,0,3276759162,0,1,0,1,0,1,-1.75,0.375,0.125,0.125,0,1,1,1
3555,1875310926,0,2768831524,1,1,1,1,0,1,-2.875,-2.125,0.125,0.125,1,1,1,1
3556,3835097831,1,3506178992,0,0,0,0,1,1,-1.375,3.125,0.25,0.125,0,1,1,1
3557,1164040599,1,720035091,1,0,1,0,1,1,-1.875,-3.125,-0.125,0.125,1,1,1,1
3558,3819650200,1,4161075320,0,1,0,1,1,1,2.375,-0.125,1,0.125,0,1,1,1
3559,3518408279,1,276746842,1,1,1,1,1,1,-3.625,3.75,-1.375,0.125,1,1,1,1
3560,3620144753,0,4223050673,0,0,0,0,0,1,-2.625,0.5,-0.125,0.125,0,1,1,1
3561,468723270,0,2363227426,1,0,1,0,0,1,-3.75,-0.375,-0.625,0.125,1,1,1,1
3562,711946161,0,468388101,0,1,0,1,0,1,-2.875,-1.5,-1.125,0.125,0,1,1,1
3563,2271705204,0,1893477888,1,1,1,1,0,1,2.5,1,1.875,0.125,1,1,1,1
3564,336453927,1,366037824,0,0,0,0,1,1,2.75,2.625,-1.5,0.125,0,1,1,1
3565,2565722384,1,1144601971,1,0,1,0,1,0,1.125,-1.75,0.625,0.125,1,1,1,1
3566,1083367928,1,895091433,0,1,0,1,1,1,-1.625,-2,-0.625,0.125,0,1,1,1
3567,2041101416,1,4046668160,1,1,1,1,1,1,0,0,0.125,0.125,1,1,1,1
3568,3112124920,0,3076928600,0,0,0,0,0,1,0,1,-1.25,0.125,0,1,1,1
3569,3344883400,0,602938681,1,0,1,0,0,1,-1,0,1.375,0.125,1,1,1,1
3570,4024650573,0,45329209,0,1,0,1,0,1,0.25,0.125,1.125,0.125,0,1,1,1
3571,3763412040,0,2379289175,1,1,1,1,0,1,-2.125,-0.5,-0.875,0.125,1,1,1,1
3572,2939870202,1,279157307,0,0,0,0,1,1,1.5,-2.5,-0.875,0.125,0,1,1,1
3573,1593314448,1,1710487769,1,0,1,0,1,1,-3.125,0.25,0,0.125,1,1,1,1
3574,2876347775,1,2303986565,0,1,0,1,1,1,-2.125,1.25,-1.875,0.125,0,1,1,1
3575,2001739385,1,2686020084,1,1,1,1,1,1,-0.125,-2.125,0.125,0.125,1,1,1,1
3576,4294811974,0,3612394852,0,0,0,0,0,1,-1.25,2.625,-1.25,0.125,0,1,1,1
3577,3978928346,0,1775775730,1,0,1,0,0,1,2.625,0.375,1.125,0.125,1,1,1,1
3578,3787312676,0,3994583223,0,1,0,1,0,1,1.125,3,-0.125,0.125,0,1,1,1
3579,1288415884,0,3058452994,1,1,1,1,0,1,2.5,-0.25,-0.375,0.125,1,1,1,1
3580,1026560590,1,531617054,0,0,0,0,1,1,-3.25,-1.875,0.375,0.125,0,1,1,1
3581,3420898423,1,3121266488,1,0,1,0,1,1,-2.625,-3.25,1.375,0.125,1,1,1,1
3582,4210010822,1,3832172972,0,1,0,1,1,1,-1.625,-2.25,0.625,0.125,0,1,1,1
3583,2255596150,1,754904190,1,1,1,1,1,1,0.25,3.875,0.25,0.125,1,1,1,1
3584,425765132,0,1989974385,0,0,0,0,0,1,-3.125,-0.5,0.875,0.125,0,1,1,1
3585,2998443908,0,1720029582,1,0,1,0,0,1,-1.25,2.125,-1.125,0.125,1,1,1,1
3586,1836566463,0,1426740808,0,1,0,1,0,1,-1.625,-1.125,1.5,0.125,0,1,1,1
3587,3088417706,0,2952415992,1,1,1,1,0,1,1,3.25,1.125,0.125,1,1,1,1
3588,469430884,1,3498808042,0,0,0,0,1,1,0.125,-3.25,1.125,0.125,0,1,1,1
3589,3705523152,1,2704796303,1,0,1,0,1,1,-2.375,-1.125,-0.625,0.125,1,1,1,1
3590,3723210125,1,1767897382,0,1,0,1,1,1,3.25,-1,0.5,0.125,0,1,1,1
3591,621954994,1,479756960,1,1,1,1,1,1,-0.5,1.25,-0.375,0.125,1,1,1,1
3592,2601284889,0,2991302659,0,0,0,0,0,1,3.25,-3.375,1.5,0.125,0,1,1,1
3593,227482764,0,957824410,1,0,1,0,0,1,3.5,-2.625,0.625,0.125,1,0,1,1
3594,3228908180,0,799291561,0,1,0,1,0,1,-3.75,-0.125,1,0.125,0,1,0,1
3595,3857099947,0,2416562947,1,1,1,1,0,1,1.625,-1.125,1.75,0.125,1,1,1,0
3596,247273648,1,2916643315,0,0,0,0,1,0,0,0,-1.375,0,0,1,1,1
3597,3745548201,1,1326419899,1,0,1,0,1,1,0,1,-0.875,0.125,1,1,1,1
3598,2253476860,1,1416766302,0,1,0,1,1,1,-1,0,-0.125,0.125,0,1,1,1
3599,3346315386,1,882558489,1,1,1,1,1,1,-3.75,-1,-0.625,0.125,1,1,1,1
3600,2177657150,0,1077246388,0,0,0,0,0,1,-0.375,0.125,-1.75,0.125,0,1,1,1
3601,3612104886,0,1726436174,1,0,1,0,0,1,-0.75,-3,-1.25,0.125,1,1,1,1
3602,1014210580,0,3810211712,0,1,0,1,0,1,3.5,2.625,-0.625,0.125,0,1,1,1
3603,1981361387,0,1238313882,1,1,1,1,0,1,-1.25,0.75,-0.375,0.125,1,1,1,1
3604,446934547,1,508300475,0,0,0,0,1,1,-3.875,3.75,1.75,0.125,0,1,1,1
3605,850068527,1,3433646358,1,0,1,0,1,1,-2,-2.375,1.375,0.125,1,1,1,1
3606,2265945768,1,2824776198,0,1,0,1,1,1,-2,-1.625,0.25,0.125,0,1,1,1
3607,3802171444,1,3538861834,1,1,1,1,1,1,-0.875,3.375,1.5,0.125,1,1,1,1
3608,2143311564,0,3971962291,0,0,0,0,0,1,1.875,2.25,-1,0.125,0,1,1,1
3609,355519679,0,2339383120,1,0,1,0,0,1,-2.875,-3.75,-1,0.125,1,1,1,1
3610,2551005087,0,567040983,0,1,0,1,0,1,-3.25,3.125,-0.625,0.125,0,1,1,1
3611,1794827509,0,4222154312,1,1,1,1,0,1,-1.5,-1.375,1.25,0.125,1,1,1,1
3612,4106729509,1,2606095701,0,0,0,0,1,1,-3.75,-3.875,0,0.125,0,1,1,1
3613,3596970058,1,3679678727,1,0,1,0,1,1,-2.25,1,1.5,0.125,1,1,1,1
3614,1159907708,1,2316480078,0,1,0,1,1,1,-1.875,-1.5,0.125,0.125,0,1,1,1
3615,437872346,1,4178612362,1,1,1,1,1,1,-3,0.5,0.5,0.125,1,1,1,1
3616,3240166858,0,3534080561,0,0,0,0,0,1,-2.25,1.25,0.5,0.125,0,1,1,1
3617,727733681,0,2060839537,1,0,1,0,0,1,-0.875,-3.75,1.875,0.125,1,1,1,1
3618,810981520,0,3860708476,0,1,0,1,0,1,2.625,-1.375,0.375,0.125,0,1,1,1
3619,726041204,0,2430615513,1,1,1,1,0,1,-1.375,2.625,0.75,0.125,1,1,1,1
3620,1772554556,1,1954937897,0,0,0,0,1,1,-3.125,0,1.625,0.125,0,1,1,1
3621,107846097,1,2490823125,1,0,1,0,1,1,1.125,-2.125,-0.5,0.125,1,1,1,1
3622,1720882519,1,2933720158,0,1,0,1,1,1,2,-0.375,-1.75,0.125,0,1,1,1
3623,268303537,1,45501400,1,1,1,1,1,1,0.5,-2.375,0.125,0.125,1,1,1,1
3624,881796969,0,2246565022,0,0,0,0,0,1,3.125,-3.125,0.25,0.125,0,1,1,1
3625,2875833909,0,4124015666,1,0,1,0,0,1,0,0,0.625,0.125,1,1,1,1
